INTPTLAT,INTPTLON,geoid20_x,CT20,FIPS_census,tract,ShapeSTArea,ShapeSTLength,% Hispanic or Latino,% Not a Citizen,% Unemployed,Population Density (Per Sq. Mile),Median Household Income,Median Family Income,% Enrolled in School,% No Health Insurance Coverage,pop_below_100_pct,calfresh_per_100_fam_below_200f,mental_health_pct,chd_pct,snap_rate,spa,calfresh_per_100_families,Percent 65 years and over,lowaccess_count,denom_total_pop,lowaccess_li_count,lowaccess_seniors_count,lowaccess_pct
33.9220463,-118.1824356,540000,540000,6037540000,6037540000,15761754.88,17451.25252,95,24,10,13041,73452,69596,32,16,21,78,18,3,5,SPA 6 - South,32,0,27,5521,14,3,0
33.9590575,-118.3700611,601401,601401,6037601401,6037601401,16933194.38,18287.06698,48,17,9,11737,52941,65592,20,11,24,144,17,5,10,SPA 8 - South Bay,46,15,9,4683,5,1,0
33.9590575,-118.3700611,601401,601401,6037601401,6037601401,16933194.38,18287.06698,48,17,9,11737,52941,65592,20,11,24,144,17,5,10,SPA 8 - South Bay,46,15,9,4683,5,1,0
33.8991507,-118.0498802,552400,552400,6037552400,6037552400,10035510.17,15598.79899,82,12,2,6575,66800,66600,28,11,5,85,15,4,8,SPA 7 - East,30,0,2781,2781,1014,212,100
33.8912309,-118.0639397,552602,552602,6037552602,6037552602,14796886.63,16639.46635,57,14,2,6928,113077,107273,26,4,17,89,14,5,5,SPA 7 - East,26,16,8,4191,3,1,0
34.0387633,-118.0175275,408302,408302,6037408302,6037408302,36562956.75,32533.10867,81,12,7,3144,100850,108667,33,11,5,80,14,4,5,SPA 3 - San Gabriel,18,11,65,4191,18,5,2
34.0387633,-118.0175275,408302,408302,6037408302,6037408302,36562956.75,32533.10867,81,12,7,3144,100850,108667,33,11,5,80,14,4,5,SPA 3 - San Gabriel,18,11,65,4191,16,5,2
34.0387584,-118.1658839,530500,530500,6037530500,6037530500,9694241.741,12762.82318,91,23,10,11799,68306,68609,26,8,13,106,17,5,14,SPA 7 - East,46,0,166,4567,94,14,4
34.0382967,-118.1545859,530400,530400,6037530400,6037530400,16601273.26,18725.94741,75,15,7,6296,52617,62694,28,7,15,104,14,6,5,SPA 7 - East,44,0,13,3683,8,3,0
34.0488369,-118.1482676,482002,482002,6037482002,6037482002,26784552.4,22704.12704,32,6,9,7504,94748,109196,20,3,9,57,10,5,1,SPA 3 - San Gabriel,16,18,200,6947,73,21,3
34.0488369,-118.1482676,482002,482002,6037482002,6037482002,26784552.4,22704.12704,32,6,9,7504,94748,109196,20,3,9,57,10,5,1,SPA 3 - San Gabriel,16,18,62,6947,15,13,1
34.0409045,-118.0939467,482522,482522,6037482522,6037482522,17672855.08,19097.21641,48,13,5,6947,87775,95972,16,6,6,143,12,4,7,SPA 7 - East,24,24,512,4269,171,51,12
34.0409045,-118.0939467,482522,482522,6037482522,6037482522,17672855.08,19097.21641,48,13,5,6947,87775,95972,16,6,6,143,12,4,7,SPA 7 - East,24,24,4076,4269,1209,640,95
34.0505486,-118.050749,434100,434100,6037434100,6037434100,26841415.65,25502.22037,73,24,5,6337,71205,72986,25,11,12,87,17,5,6,SPA 3 - San Gabriel,35,0,501,5520,226,61,9
34.0505486,-118.050749,434100,434100,6037434100,6037434100,26841415.65,25502.22037,73,24,5,6337,71205,72986,25,11,12,87,17,5,6,SPA 3 - San Gabriel,35,0,501,5520,168,61,9
34.0557858,-117.8199724,402404,402404,6037402404,6037402404,44033423.29,35801.85136,25,7,24,1321,0,0,100,2,0,0,19,0,3,SPA 3 - San Gabriel,350,0,1014,1898,1,3,53
34.0557858,-117.8199724,402404,402404,6037402404,6037402404,44033423.29,35801.85136,25,7,24,1321,0,0,100,2,0,0,19,0,3,SPA 3 - San Gabriel,350,0,1014,1898,1,3,53
34.0502856,-117.8132614,402403,402403,6037402403,6037402403,21876056.81,31893.74673,65,12,10,6862,82348,82210,44,9,5,166,17,3,1,SPA 3 - San Gabriel,38,8,5235,5381,2096,378,97
34.0502856,-117.8132614,402403,402403,6037402403,6037402403,21876056.81,31893.74673,65,12,10,6862,82348,82210,44,9,5,166,17,3,1,SPA 3 - San Gabriel,38,8,5228,5381,2717,378,97
34.0625414,-117.851864,403500,403500,6037403500,6037403500,52941374.37,37462.38343,28,12,10,788,109038,139167,12,7,6,136,11,6,0,SPA 3 - San Gabriel,13,0,1134,1638,275,178,69
34.0625414,-117.851864,403500,403500,6037403500,6037403500,52941374.37,37462.38343,28,12,10,788,109038,139167,12,7,6,136,11,6,0,SPA 3 - San Gabriel,13,0,1134,1638,137,178,69
34.1150973,-118.6856946,800202,800202,6037800202,6037800202,294810947.1,89207.90365,3,2,4,578,230313,223750,29,3,6,42,13,4,0,SPA 2 - San Fernando,4,17,5796,6314,794,614,92
34.1150973,-118.6856946,800202,800202,6037800202,6037800202,294810947.1,89207.90365,3,2,4,578,230313,223750,29,3,6,42,13,4,0,SPA 2 - San Fernando,4,17,5796,6314,963,614,92
34.001123,-118.2108689,980016,980016,6037980016,6037980016,144845258,78269.9353,91,10,8,65,69345,68929,46,5,0,310,16,5,121,SPA 7 - East,51,16,79,360,40,8,22
34.001123,-118.2108689,980016,980016,6037980016,6037980016,144845258,78269.9353,91,10,8,65,69345,68929,46,5,0,310,16,5,121,SPA 7 - East,51,16,199,360,109,15,55
34.2319904,-118.6004946,113239,113239,6037113239,6037113239,4673877.34,9752.947394,48,19,10,13974,47297,53846,22,15,13,112,16,4,4,SPA 2 - San Fernando,42,18,184,2526,78,14,7
34.2319904,-118.6004946,113239,113239,6037113239,6037113239,4673877.34,9752.947394,48,19,10,13974,47297,53846,22,15,13,112,16,4,4,SPA 2 - San Fernando,42,18,184,2526,74,14,7
34.160152,-118.7813943,800338,800338,6037800338,6037800338,68425907.15,43480.34871,13,2,2,2636,198889,201625,29,1,1,50,12,4,3,SPA 2 - San Fernando,2,17,675,6936,28,68,10
34.160152,-118.7813943,800338,800338,6037800338,6037800338,68425907.15,43480.34871,13,2,2,2636,198889,201625,29,1,1,50,12,4,3,SPA 2 - San Fernando,2,17,675,6936,20,68,10
34.1609658,-118.6976455,800205,800205,6037800205,6037800205,13999366.47,18758.03529,15,22,6,8036,117230,125250,30,5,16,106,13,4,0,SPA 2 - San Fernando,14,9,482,657,62,52,73
34.1609658,-118.6976455,800205,800205,6037800205,6037800205,13999366.47,18758.03529,15,22,6,8036,117230,125250,30,5,16,106,13,4,0,SPA 2 - San Fernando,14,9,482,657,77,52,73
34.0937659,-117.9211246,405701,405701,6037405701,6037405701,11236215.77,14628.61465,57,9,9,9524,99101,103611,29,5,1,129,15,3,2,SPA 3 - San Gabriel,26,12,260,3853,13,23,7
34.0937659,-117.9211246,405701,405701,6037405701,6037405701,11236215.77,14628.61465,57,9,9,9524,99101,103611,29,5,1,129,15,3,2,SPA 3 - San Gabriel,26,12,260,3853,98,23,7
33.7385168,-118.3696845,670604,670604,6037670604,6037670604,112216511.4,106413.5329,8,9,4,1229,149205,178926,18,1,5,67,10,5,3,SPA 8 - South Bay,3,32,3932,5324,331,989,74
33.7385168,-118.3696845,670604,670604,6037670604,6037670604,112216511.4,106413.5329,8,9,4,1229,149205,178926,18,1,5,67,10,5,3,SPA 8 - South Bay,3,32,3932,5324,336,989,74
33.9779399,-117.8483535,403305,403305,6037403305,6037403305,15947998.46,16251.10988,7,12,5,3758,119375,126250,27,7,7,59,9,3,0,SPA 3 - San Gabriel,8,15,272,2100,50,16,13
33.7513409,-118.3835062,670603,670603,6037670603,6037670603,41978989.53,36893.04913,9,4,3,1259,216801,247115,24,1,0,0,10,5,0,SPA 8 - South Bay,3,35,1491,2018,126,375,74
33.7513409,-118.3835062,670603,670603,6037670603,6037670603,41978989.53,36893.04913,9,4,3,1259,216801,247115,24,1,0,0,10,5,0,SPA 8 - South Bay,3,35,1491,2018,127,375,74
33.7654065,-118.1205075,577605,577605,6037577605,6037577605,19627861.45,19916.33768,18,1,4,8084,116697,176102,26,1,10,96,12,5,0,SPA 8 - South Bay,4,27,275,4701,77,43,6
34.6530404,-118.1832497,901007,901007,6037901007,6037901007,56101514.32,31618.58292,26,6,4,1119,96450,106563,21,1,7,276,15,4,0,SPA 1 - Antelope Valley,25,14,24,2258,2,0,1
34.6530404,-118.1832497,901007,901007,6037901007,6037901007,56101514.32,31618.58292,26,6,4,1119,96450,106563,21,1,7,276,15,4,0,SPA 1 - Antelope Valley,25,14,24,2258,3,0,1
34.663883,-118.2254095,901101,901101,6037901101,6037901101,56221615.23,31894.61381,31,9,5,2666,90387,91540,31,2,13,88,16,4,5,SPA 1 - Antelope Valley,25,13,4700,5496,1464,383,86
34.663883,-118.2254095,901101,901101,6037901101,6037901101,56221615.23,31894.61381,31,9,5,2666,90387,91540,31,2,13,88,16,4,5,SPA 1 - Antelope Valley,25,13,4700,5496,1774,383,86
34.6604382,-118.2101153,901102,901102,6037901102,6037901102,54951940.29,31481.12054,30,6,3,2659,92130,106750,19,4,8,112,16,4,11,SPA 1 - Antelope Valley,25,19,1062,5551,310,87,19
34.6604382,-118.2101153,901102,901102,6037901102,6037901102,54951940.29,31481.12054,30,6,3,2659,92130,106750,19,4,8,112,16,4,11,SPA 1 - Antelope Valley,25,19,1062,5551,373,87,19
33.9637725,-118.4345193,276601,276601,6037276601,6037276601,24108939.82,23283.34,14,3,7,4798,155833,220268,20,2,4,110,12,4,2,SPA 5 - West,6,19,762,3838,127,130,20
33.9637725,-118.4345193,276601,276601,6037276601,6037276601,24108939.82,23283.34,14,3,7,4798,155833,220268,20,2,4,110,12,4,2,SPA 5 - West,6,19,762,3838,190,130,20
34.1205918,-118.0862078,480002,480002,6037480002,6037480002,15109244.31,17235.74956,15,8,10,7262,138372,137849,22,3,3,78,10,5,0,SPA 3 - San Gabriel,6,22,1,3529,0,0,0
34.1234436,-117.9954127,431200,431200,6037431200,6037431200,16014637.9,20578.20816,73,15,6,10924,100417,104219,28,11,10,115,16,4,0,SPA 3 - San Gabriel,28,0,2938,6411,823,267,46
34.1234436,-117.9954127,431200,431200,6037431200,6037431200,16014637.9,20578.20816,73,15,6,10924,100417,104219,28,11,10,115,16,4,0,SPA 3 - San Gabriel,28,0,2938,6411,1140,267,46
34.1251274,-118.0066747,431300,431300,6037431300,6037431300,8790517.256,14337.17686,44,5,5,8064,109250,124010,19,5,7,74,13,4,3,SPA 3 - San Gabriel,12,0,320,2653,38,36,12
34.1251274,-118.0066747,431300,431300,6037431300,6037431300,8790517.256,14337.17686,44,5,5,8064,109250,124010,19,5,7,74,13,4,3,SPA 3 - San Gabriel,12,0,320,2653,28,36,12
34.435608,-118.4274646,920040,920040,6037920040,6037920040,31861962.89,27203.38948,42,8,3,2870,113250,132813,27,5,3,119,14,3,3,SPA 2 - San Fernando,13,13,174,3352,18,10,5
34.435608,-118.4274646,920040,920040,6037920040,6037920040,31861962.89,27203.38948,42,8,3,2870,113250,132813,27,5,3,119,14,3,3,SPA 2 - San Fernando,13,13,174,3352,36,10,5
34.1360861,-117.9972169,431100,431100,6037431100,6037431100,32367055.59,26288.34847,52,13,6,6082,107070,111750,30,7,5,111,14,4,4,SPA 3 - San Gabriel,26,0,163,6610,21,12,2
34.1360861,-117.9972169,431100,431100,6037431100,6037431100,32367055.59,26288.34847,52,13,6,6082,107070,111750,30,7,5,111,14,4,4,SPA 3 - San Gabriel,26,0,163,6610,14,12,2
34.1340646,-118.6268305,800101,800101,6037800101,6037800101,87143308.86,55793.37655,5,4,9,1834,186964,206250,26,1,2,114,12,5,1,SPA 2 - San Fernando,6,20,886,5485,129,67,16
34.1340646,-118.6268305,800101,800101,6037800101,6037800101,87143308.86,55793.37655,5,4,9,1834,186964,206250,26,1,2,114,12,5,1,SPA 2 - San Fernando,6,20,886,5485,85,67,16
34.1531531,-118.7176005,800328,800328,6037800328,6037800328,103737316.5,39770.37447,12,3,6,327,250001,250001,31,2,1,277,14,3,0,SPA 2 - San Fernando,7,10,1195,2592,172,56,46
34.1531531,-118.7176005,800328,800328,6037800328,6037800328,103737316.5,39770.37447,12,3,6,327,250001,250001,31,2,1,277,14,3,0,SPA 2 - San Fernando,7,10,1195,2592,220,56,46
33.7600159,-118.3471635,670500,670500,6037670500,6037670500,83390188.88,48249.62654,5,2,5,485,250001,250001,23,1,2,30,10,6,0,SPA 8 - South Bay,0,0,1541,1858,131,440,83
33.7600159,-118.3471635,670500,670500,6037670500,6037670500,83390188.88,48249.62654,5,2,5,485,250001,250001,23,1,2,30,10,6,0,SPA 8 - South Bay,0,0,1539,1858,119,440,83
33.877131,-118.2306136,543203,543203,6037543203,6037543203,39882812.56,34167.52291,88,23,12,2984,46719,48750,29,21,22,94,19,5,16,SPA 6 - South,48,9,594,5543,104,64,11
33.877131,-118.2306136,543203,543203,6037543203,6037543203,39882812.56,34167.52291,88,23,12,2984,46719,48750,29,21,22,94,19,5,16,SPA 6 - South,48,9,196,5543,24,24,4
34.1328213,-117.7561453,400209,400209,6037400209,6037400209,73887794.27,40593.92423,24,4,2,1725,127778,136563,23,5,1,46,12,4,0,SPA 3 - San Gabriel,4,21,3576,5771,276,468,62
34.1328213,-117.7561453,400209,400209,6037400209,6037400209,73887794.27,40593.92423,24,4,2,1725,127778,136563,23,5,1,46,12,4,0,SPA 3 - San Gabriel,4,21,3694,5771,214,484,64
33.7707391,-118.1353099,577606,577606,6037577606,6037577606,12462583.3,17502.18775,23,7,0,8944,145294,154572,25,0,4,0,12,5,0,SPA 8 - South Bay,9,12,208,3554,58,33,6
33.9551349,-118.4383274,276606,276606,6037276606,6037276606,2334635.867,7340.205444,20,5,3,35669,112571,128235,11,1,6,128,13,3,0,SPA 5 - West,12,15,1051,2505,221,99,42
33.9551349,-118.4383274,276606,276606,6037276606,6037276606,2334635.867,7340.205444,20,5,3,35669,112571,128235,11,1,6,128,13,3,0,SPA 5 - West,12,15,1051,2505,237,99,42
33.7762285,-118.3690173,670417,670417,6037670417,6037670417,21765018.51,20647.46387,3,9,0,3580,155385,204706,26,3,3,80,9,6,21,SPA 8 - South Bay,4,27,145,2940,5,34,5
33.7762285,-118.3690173,670417,670417,6037670417,6037670417,21765018.51,20647.46387,3,9,0,3580,155385,204706,26,3,3,80,9,6,21,SPA 8 - South Bay,4,27,145,2940,10,34,5
33.7819976,-118.3125479,670101,670101,6037670101,6037670101,11853179.64,22682.72028,41,5,4,7621,79375,134342,24,1,34,72,14,5,2,SPA 8 - South Bay,27,22,5,4390,2,0,0
33.7819976,-118.3125479,670101,670101,6037670101,6037670101,11853179.64,22682.72028,41,5,4,7621,79375,134342,24,1,34,72,14,5,2,SPA 8 - South Bay,27,22,5,4390,3,0,0
33.7863514,-118.3788676,670418,670418,6037670418,6037670418,27206445,25118.63403,13,3,4,4670,213375,220357,26,4,0,89,9,5,2,SPA 8 - South Bay,2,21,881,3879,24,200,23
33.7863514,-118.3788676,670418,670418,6037670418,6037670418,27206445,25118.63403,13,3,4,4670,213375,220357,26,4,0,89,9,5,2,SPA 8 - South Bay,2,21,881,3879,48,200,23
33.7868656,-118.2146254,980011,980011,6037980011,6037980011,14810440.12,17595.68885,87,8,0,285,250001,250001,0,0,81,141,21,10,307,SPA 8 - South Bay,106,12,13,76,11,2,17
33.7868656,-118.2146254,980011,980011,6037980011,6037980011,14810440.12,17595.68885,87,8,0,285,250001,250001,0,0,81,141,21,10,307,SPA 8 - South Bay,106,12,4,76,3,0,5
33.8432139,-118.1335464,571202,571202,6037571202,6037571202,14076474.87,16101.96948,28,1,6,7748,98207,114306,22,6,11,90,14,5,0,SPA 8 - South Bay,15,19,10,3903,2,1,0
34.7122504,-117.9785573,901300,901300,6037901300,6037901300,2904353757,295988.2655,57,7,20,21,67984,68021,41,1,23,87,19,5,0,SPA 1 - Antelope Valley,43,0,4243,5415,2057,354,78
34.7122504,-117.9785573,901300,901300,6037901300,6037901300,2904353757,295988.2655,57,7,20,21,67984,68021,41,1,23,87,19,5,0,SPA 1 - Antelope Valley,43,0,4328,5415,1917,357,80
34.4395918,-118.48665,920028,920028,6037920028,6037920028,27707837.7,30121.48903,38,6,3,9122,139269,142581,35,3,18,51,14,2,0,SPA 2 - San Fernando,8,5,4706,5283,441,194,89
34.4395918,-118.48665,920028,920028,6037920028,6037920028,27707837.7,30121.48903,38,6,3,9122,139269,142581,35,3,18,51,14,2,0,SPA 2 - San Fernando,8,5,4706,5283,764,194,89
33.8179964,-118.2094625,577700,577700,6037577700,6037577700,13544904.92,18946.23422,53,8,8,10297,86797,82333,30,6,8,165,14,4,2,SPA 8 - South Bay,32,0,131,4504,43,12,3
33.8244877,-118.3230148,650904,650904,6037650904,6037650904,10063205.81,16179.40834,10,18,5,7333,127841,149779,23,3,5,137,12,3,15,SPA 8 - South Bay,11,9,198,3329,35,15,6
33.8359574,-118.1337041,571201,571201,6037571201,6037571201,14049861.36,15898.14188,26,4,4,7626,124216,183750,25,1,6,104,14,5,2,SPA 8 - South Bay,12,17,10,3895,2,1,0
33.7107078,-118.3025064,297501,297501,6037297501,6037297501,11708102.97,22296.36658,37,1,2,6208,156845,201500,10,2,11,40,13,5,0,SPA 8 - South Bay,4,25,95,2699,6,20,4
33.7107078,-118.3025064,297501,297501,6037297501,6037297501,11708102.97,22296.36658,37,1,2,6208,156845,201500,10,2,11,40,13,5,0,SPA 8 - South Bay,4,25,95,2699,25,20,4
33.9273542,-118.3646302,602202,602202,6037602202,6037602202,5336756.847,9924.253852,61,21,4,14831,91071,89083,15,24,11,796,15,4,7,SPA 8 - South Bay,38,11,507,1718,100,60,30
33.9273542,-118.3646302,602202,602202,6037602202,6037602202,5336756.847,9924.253852,61,21,4,14831,91071,89083,15,24,11,796,15,4,7,SPA 8 - South Bay,38,11,484,1718,116,58,28
33.7155921,-118.2963264,297502,297502,6037297502,6037297502,10354627.65,17579.80152,36,4,4,7338,95167,108512,20,11,0,523,13,5,0,SPA 8 - South Bay,19,15,86,2442,5,18,4
33.7155921,-118.2963264,297502,297502,6037297502,6037297502,10354627.65,17579.80152,36,4,4,7338,95167,108512,20,11,0,523,13,5,0,SPA 8 - South Bay,19,15,86,2442,22,18,4
34.1126013,-118.4072679,261104,261104,6037261104,6037261104,49492157.67,45653.61729,4,6,3,898,239167,250001,18,0,6,0,11,5,0,SPA 5 - West,3,31,2404,2405,207,451,100
34.1126013,-118.4072679,261104,261104,6037261104,6037261104,49492157.67,45653.61729,4,6,3,898,239167,250001,18,0,6,0,11,5,0,SPA 5 - West,3,31,2404,2405,228,451,100
33.8257908,-118.3159443,650903,650903,6037650903,6037650903,11395810.22,17065.97933,45,13,11,12693,84508,110208,25,5,5,76,12,3,1,SPA 8 - South Bay,17,7,225,3774,39,17,6
34.5379508,-118.1303814,910213,910213,6037910213,6037910213,315021070.1,80964.91707,52,3,6,140,127202,128750,20,2,12,64,16,6,6,SPA 1 - Antelope Valley,17,10,1371,1371,618,165,100
34.5379508,-118.1303814,910213,910213,6037910213,6037910213,315021070.1,80964.91707,52,3,6,140,127202,128750,20,2,12,64,16,6,6,SPA 1 - Antelope Valley,17,10,1371,1371,403,165,100
33.8227747,-118.1957507,577900,577900,6037577900,6037577900,19068001.97,21080.81382,21,5,4,8525,84704,106181,18,4,9,135,12,6,3,SPA 8 - South Bay,20,0,5,5369,1,1,0
34.4236681,-118.4469663,920038,920038,6037920038,6037920038,10689439.15,19846.96201,70,16,12,7782,68971,68277,36,10,13,236,16,3,22,SPA 2 - San Fernando,81,6,3,4423,2,0,0
34.4236681,-118.4469663,920038,920038,6037920038,6037920038,10689439.15,19846.96201,70,16,12,7782,68971,68277,36,10,13,236,16,3,22,SPA 2 - San Fernando,81,6,3,4423,1,0,0
34.5659547,-118.0896549,910607,910607,6037910607,6037910607,13180402.45,16027.03781,73,10,3,8952,69375,68984,29,4,22,108,18,5,0,SPA 1 - Antelope Valley,52,10,133,3294,76,6,4
34.5659547,-118.0896549,910607,910607,6037910607,6037910607,13180402.45,16027.03781,73,10,3,8952,69375,68984,29,4,22,108,18,5,0,SPA 1 - Antelope Valley,52,10,133,3294,86,6,4
34.2749357,-118.3434996,103202,103202,6037103202,6037103202,50999127.73,45719.36855,23,3,1,1098,112491,115972,15,0,1,404,15,6,4,SPA 2 - San Fernando,17,27,1331,3929,439,222,34
34.2749357,-118.3434996,103202,103202,6037103202,6037103202,50999127.73,45719.36855,23,3,1,1098,112491,115972,15,0,1,404,15,6,4,SPA 2 - San Fernando,17,27,1331,3929,570,222,34
34.5666675,-118.0119652,910717,910717,6037910717,6037910717,18586491.03,18947.13342,86,20,6,3464,91250,90417,30,11,7,240,17,3,0,SPA 1 - Antelope Valley,30,9,2544,3432,869,118,74
34.5666675,-118.0119652,910717,910717,6037910717,6037910717,18586491.03,18947.13342,86,20,6,3464,91250,90417,30,11,7,240,17,3,0,SPA 1 - Antelope Valley,30,9,2544,3432,1045,118,74
34.5650346,-118.0810001,910608,910608,6037910608,6037910608,15130090.73,17620.03933,69,13,3,6698,65647,70972,26,9,19,93,18,5,14,SPA 1 - Antelope Valley,40,19,153,3781,88,6,4
34.5650346,-118.0810001,910608,910608,6037910608,6037910608,15130090.73,17620.03933,69,13,3,6698,65647,70972,26,9,19,93,18,5,14,SPA 1 - Antelope Valley,40,19,153,3781,99,6,4
34.5617689,-118.024092,910718,910718,6037910718,6037910718,21751572.69,20281.22589,78,12,4,6826,87238,88707,32,10,10,118,17,3,0,SPA 1 - Antelope Valley,37,9,2977,4017,1017,138,74
34.5617689,-118.024092,910718,910718,6037910718,6037910718,21751572.69,20281.22589,78,12,4,6826,87238,88707,32,10,10,118,17,3,0,SPA 1 - Antelope Valley,37,9,2977,4017,1223,138,74
34.6140391,-117.97786,911100,911100,6037911100,6037911100,1747388708,225262.0571,80,15,8,117,65135,65858,24,7,21,77,18,5,5,SPA 1 - Antelope Valley,38,0,5511,7421,2659,408,74
34.6140391,-117.97786,911100,911100,6037911100,6037911100,1747388708,225262.0571,80,15,8,117,65135,65858,24,7,21,77,18,5,5,SPA 1 - Antelope Valley,38,0,5512,7421,3125,409,74
34.6799338,-118.0894795,900509,900509,6037900509,6037900509,17806903.15,18635.45977,43,3,10,7036,60609,65403,44,5,20,141,18,5,2,SPA 1 - Antelope Valley,60,3,404,3217,190,23,13
34.6799338,-118.0894795,900509,900509,6037900509,6037900509,17806903.15,18635.45977,43,3,10,7036,60609,65403,44,5,20,141,18,5,2,SPA 1 - Antelope Valley,60,3,1018,3217,573,55,32
34.6259419,-118.1724239,910212,910212,6037910212,6037910212,152411009.7,63569.76504,28,3,6,574,110673,135944,23,1,16,77,14,5,0,SPA 1 - Antelope Valley,15,21,2191,3634,314,284,60
34.6259419,-118.1724239,910212,910212,6037910212,6037910212,152411009.7,63569.76504,28,3,6,574,110673,135944,23,1,16,77,14,5,0,SPA 1 - Antelope Valley,15,21,2248,3634,594,294,62
34.6669986,-118.2460489,901214,901214,6037901214,6037901214,55992777.3,31793.47175,35,11,2,2459,104701,111616,32,3,11,129,15,5,0,SPA 1 - Antelope Valley,14,11,1104,1104,338,126,100
34.6669986,-118.2460489,901214,901214,6037901214,6037901214,55992777.3,31793.47175,35,11,2,2459,104701,111616,32,3,11,129,15,5,0,SPA 1 - Antelope Valley,14,11,1104,1104,254,126,100
34.6988264,-118.1946323,901014,901014,6037901014,6037901014,67301570,37213.76348,39,3,6,2185,117109,113750,22,2,6,152,15,3,0,SPA 1 - Antelope Valley,23,12,5201,5991,959,317,87
34.6988264,-118.1946323,901014,901014,6037901014,6037901014,67301570,37213.76348,39,3,6,2185,117109,113750,22,2,6,152,15,3,0,SPA 1 - Antelope Valley,23,12,5165,5991,1005,315,86
34.6777567,-118.2827356,901216,901216,6037901216,6037901216,446802988.5,94709.51509,26,1,11,154,109018,111614,27,0,3,180,15,5,0,SPA 1 - Antelope Valley,15,11,8807,8807,2698,1002,100
34.6777567,-118.2827356,901216,901216,6037901216,6037901216,446802988.5,94709.51509,26,1,11,154,109018,111614,27,0,3,180,15,5,0,SPA 1 - Antelope Valley,15,11,8807,8807,2022,1002,100
34.6784987,-118.2243853,901012,901012,6037901012,6037901012,41814854.24,26392.06974,54,7,3,4543,116860,112381,36,3,3,632,15,3,0,SPA 1 - Antelope Valley,18,4,3231,3722,596,197,87
34.6784987,-118.2243853,901012,901012,6037901012,6037901012,41814854.24,26392.06974,54,7,3,4543,116860,112381,36,3,3,632,15,3,0,SPA 1 - Antelope Valley,18,4,3209,3722,624,196,86
34.1694689,-118.0721794,460002,460002,6037460002,6037460002,16882957.31,22441.34178,15,8,2,4599,186369,205321,20,3,6,131,11,5,0,SPA 3 - San Gabriel,9,25,605,1124,58,126,54
34.1694689,-118.0721794,460002,460002,6037460002,6037460002,16882957.31,22441.34178,15,8,2,4599,186369,205321,20,3,6,131,11,5,0,SPA 3 - San Gabriel,9,25,621,1124,87,129,55
34.6958149,-118.0873845,900611,900611,6037900611,6037900611,21228926.21,21283.93896,60,2,4,6312,84828,87308,41,2,34,102,20,6,0,SPA 1 - Antelope Valley,39,3,1168,2659,798,118,44
34.6958149,-118.0873845,900611,900611,6037900611,6037900611,21228926.21,21283.93896,60,2,4,6312,84828,87308,41,2,34,102,20,6,0,SPA 1 - Antelope Valley,39,3,1587,2659,1016,173,60
34.6775866,-118.0825422,900510,900510,6037900510,6037900510,24672612.64,26587.73322,39,5,6,4473,51172,55469,36,5,31,59,18,5,0,SPA 1 - Antelope Valley,30,10,558,4452,263,31,13
34.6775866,-118.0825422,900510,900510,6037900510,6037900510,24672612.64,26587.73322,39,5,6,4473,51172,55469,36,5,31,59,18,5,0,SPA 1 - Antelope Valley,30,10,1408,4452,794,75,32
34.4180533,-118.4333418,920041,920041,6037920041,6037920041,19376055.75,21039.56466,36,2,5,4246,116318,116875,35,3,11,249,16,3,11,SPA 2 - San Fernando,45,4,320,2857,100,7,11
34.4180533,-118.4333418,920041,920041,6037920041,6037920041,19376055.75,21039.56466,36,2,5,4246,116318,116875,35,3,11,249,16,3,11,SPA 2 - San Fernando,45,4,320,2857,59,7,11
34.1938044,-118.6623783,135205,135205,6037135205,6037135205,28456744.27,24915.69573,1,4,15,2013,121339,163512,22,3,16,57,13,5,0,SPA 2 - San Fernando,8,27,505,4143,119,66,12
34.1938044,-118.6623783,135205,135205,6037135205,6037135205,28456744.27,24915.69573,1,4,15,2013,121339,163512,22,3,16,57,13,5,0,SPA 2 - San Fernando,8,27,505,4143,95,66,12
33.8839258,-118.2700082,541003,541003,6037541003,6037541003,65111276.69,36767.25938,35,9,12,2002,72361,73125,23,5,10,123,15,6,4,SPA 8 - South Bay,34,16,2251,4373,827,378,51
33.8839258,-118.2700082,541003,541003,6037541003,6037541003,65111276.69,36767.25938,35,9,12,2002,72361,73125,23,5,10,123,15,6,4,SPA 8 - South Bay,34,16,2116,4373,1040,350,48
33.906948,-117.9854852,503704,503704,6037503704,6037503704,16190310.7,18491.79621,21,5,4,7514,70714,118098,20,3,4,122,10,5,2,SPA 7 - East,16,46,194,4490,41,26,4
33.906948,-117.9854852,503704,503704,6037503704,6037503704,16190310.7,18491.79621,21,5,4,7514,70714,118098,20,3,4,122,10,5,2,SPA 7 - East,16,46,1438,4490,266,570,32
33.9985885,-118.3401633,703200,703200,6037703200,6037703200,22673956.23,22823.00454,5,2,15,6830,92796,118062,20,3,4,241,12,5,7,SPA 6 - South,25,0,776,5629,70,190,14
33.9985885,-118.3401633,703200,703200,6037703200,6037703200,22673956.23,22823.00454,5,2,15,6830,92796,118062,20,3,4,241,12,5,7,SPA 6 - South,25,0,776,5629,32,190,14
34.1448378,-118.8170419,800325,800325,6037800325,6037800325,24868218.64,25116.77272,5,0,4,4715,165743,213798,25,2,5,66,10,6,0,SPA 2 - San Fernando,3,25,69,3406,5,28,2
